,IDADE,RENDA_TITULAR,CLASS,ESTADO_CIVIL_CO,ESTADO_CIVIL_SE,ESTADO_CIVIL_SO,ESTADO_CIVIL_VI,CATEGORIAL_PROFISSAO_APOSENTADO,CATEGORIAL_PROFISSAO_ASSALARIADO,CATEGORIAL_PROFISSAO_AUT+NOMO,CATEGORIAL_PROFISSAO_LIBERAL,TIPO_RESIDENCIA_FA,TIPO_RESIDENCIA_FI,TIPO_RESIDENCIA_OU,TIPO_RESIDENCIA_PR,TIPO_RESIDENCIA_SM
4535,69,2377.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4537,23,1100.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4540,24,1296.35,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4541,36,3300.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4544,47,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4545,41,900.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4546,24,1200.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4547,48,2500.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4551,23,1200.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4555,24,1780.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4556,22,875.56,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4559,54,1600.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4561,31,1208.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4562,52,4000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4564,41,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4565,48,880.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4572,46,1500.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4581,28,1197.65,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4595,45,2100.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4599,32,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4605,34,2682.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4619,38,8000.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4621,70,937.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4622,62,713.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4627,52,500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4629,55,1200.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4630,46,930.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4632,31,1193.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4649,20,600.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4651,55,940.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4660,38,1078.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4662,57,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4671,35,1592.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4674,31,1300.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4675,33,1700.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4677,52,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4679,28,1200.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4680,70,800.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4693,47,1500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4696,63,2000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4700,35,2500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4703,36,1754.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4707,41,1861.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4713,33,2500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4715,67,616.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4724,77,3218.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4726,41,2900.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4727,53,1922.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4733,32,2800.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4737,70,937.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4749,53,1588.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4752,35,1200.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4754,36,1401.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4756,34,1300.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4759,39,1456.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4762,69,1450.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4764,54,1500.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4779,58,1800.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4780,55,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4781,72,900.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4790,50,2449.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4798,37,2500.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4802,27,1100.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4815,33,2500.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4817,55,920.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4821,56,1192.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4825,38,3060.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4826,43,2270.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4832,28,2800.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4836,46,1800.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4840,31,1181.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4844,42,1871.77,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4845,72,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4853,27,1137.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4854,33,2500.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4864,47,1777.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4868,21,2200.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4869,48,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4870,54,3270.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4873,58,934.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4880,61,930.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4882,42,6378.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4891,26,1050.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4893,76,930.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4896,38,1600.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4901,55,1800.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4909,37,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4914,53,1275.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4920,71,990.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4922,22,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4937,43,1030.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4938,51,2502.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4955,34,1800.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4957,51,1800.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4960,22,1150.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4964,40,1870.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4965,57,937.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4968,24,1350.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4969,36,1500.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4970,64,1100.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4971,21,845.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4984,21,600.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4985,28,1482.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4994,42,1175.01,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5001,32,2500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5002,39,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5005,70,1011.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5012,33,3033.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5014,45,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5018,54,4000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5024,27,1200.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5026,80,958.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5027,60,1788.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5028,70,1990.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5029,34,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5031,24,1100.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5037,55,937.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5042,34,4000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5043,20,800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5050,46,1880.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5060,75,800.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5061,53,4175.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5066,67,893.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5069,21,937.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5076,64,937.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5083,58,3000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5085,47,2000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5087,89,4902.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5093,28,2100.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5094,61,1943.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5097,36,1660.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5105,61,1565.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5107,56,683.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5108,32,2487.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5109,78,826.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5112,65,1800.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5115,40,1700.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5117,43,2500.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5119,74,1500.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5123,27,1305.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5126,58,2600.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5129,64,937.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5140,53,1075.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5144,55,2000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5153,59,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5154,56,940.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5159,32,2263.37,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5161,64,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5164,74,1800.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5173,58,1395.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5175,56,1500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5176,51,2500.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5181,53,4923.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5185,51,2500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5190,62,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5192,36,1050.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5194,47,1800.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5198,84,880.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5199,49,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5201,27,1405.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5211,47,1100.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5218,33,1400.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5223,76,1150.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5225,48,5000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5227,28,1600.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5235,22,1094.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5240,43,1973.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5244,45,3984.12,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5257,64,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5258,24,2400.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5263,61,1468.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5266,47,2800.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5272,50,600.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5276,60,1200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5277,47,600.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5282,66,1700.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5283,25,1250.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5285,38,971.52,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5290,54,1080.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5294,63,880.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5297,49,5500.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5304,71,1425.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5305,27,1800.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5311,39,4579.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5315,31,2800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5316,31,2300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5319,64,937.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5322,40,4000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5323,70,880.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5325,58,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5326,65,781.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5327,22,1160.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5337,43,3000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5340,58,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5343,67,1300.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5351,40,1192.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5352,67,1600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5361,39,3900.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5364,77,3000.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5366,51,4300.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5369,20,700.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5373,27,2341.14,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5374,37,1400.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5375,25,1800.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5377,30,1800.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5381,65,1765.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5383,68,991.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5384,41,1630.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5389,52,937.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5392,62,954.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5393,22,1614.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5395,37,2500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5401,61,1027.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5402,27,1175.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5408,30,2500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5411,39,941.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5413,67,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5420,71,1200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5421,30,1600.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5432,62,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5437,30,1300.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5439,48,1200.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5447,63,937.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5458,70,937.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5459,41,937.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5462,69,937.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5465,52,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5466,24,1675.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5468,36,1565.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5469,56,680.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5472,35,2300.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5482,30,1872.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5483,64,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5489,36,2117.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5490,32,1600.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5492,46,800.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5494,25,3400.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5510,59,940.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5511,39,7000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5512,46,2400.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5515,29,1841.34,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5518,24,1355.09,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5521,21,1200.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5522,87,2420.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5523,35,1300.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5525,30,1125.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5531,66,1600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5535,43,3003.52,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5538,50,1700.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5556,74,1400.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5562,46,3000.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5565,68,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5566,31,1305.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5569,67,2985.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5573,45,500.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5582,57,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5585,24,1200.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5590,26,6000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5593,28,2105.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5594,56,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5595,53,1549.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5597,21,1107.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5600,49,1800.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5604,70,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5606,31,2500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5607,59,2500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5622,66,4000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5623,66,1232.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5624,59,1800.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5626,44,1647.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5631,69,937.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5639,45,970.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5645,61,1500.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5647,61,3000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5663,52,3647.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5666,46,1800.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5670,32,1144.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5672,28,1200.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5675,32,1600.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5676,80,929.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5677,59,1000.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5679,46,1405.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5681,76,2237.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5683,66,937.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5692,47,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5701,39,2000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5710,53,1600.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5711,70,3500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5714,24,1291.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5717,24,1543.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5719,74,1800.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5728,37,1200.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5730,42,1701.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5732,23,1175.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5739,55,993.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5743,65,1260.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5748,54,1200.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5754,43,3980.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5764,63,1000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5766,36,800.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5770,58,1820.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5771,29,1800.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5772,73,2074.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5774,57,3000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5777,65,940.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5783,54,900.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5787,59,880.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5788,65,880.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5789,54,1380.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5790,34,1500.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5793,67,880.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5798,36,2600.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5810,22,972.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5811,35,1600.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5816,68,937.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5823,67,2500.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5833,41,7000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5850,63,1780.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5851,25,1205.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5852,69,937.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5862,49,1328.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5864,41,1320.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5866,72,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5870,61,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5876,79,938.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5878,30,1327.74,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5887,56,1033.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5889,65,937.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5890,58,1187.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5902,32,3000.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5903,21,1200.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5911,27,600.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5915,21,2200.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5917,64,1036.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5918,30,900.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5924,33,1649.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5925,22,937.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5927,39,1380.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5929,32,3500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5931,61,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5939,36,1200.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5947,48,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5949,37,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5950,58,937.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5961,34,1200.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5968,66,937.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5972,58,2500.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5974,65,1800.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5975,21,1155.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5976,33,3700.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5984,61,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5988,57,1500.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5990,63,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5995,45,1112.21,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5996,28,1450.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5998,42,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6001,33,1116.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6007,42,2941.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6010,51,1500.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6017,31,1218.85,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6018,78,937.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6021,22,1403.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6023,29,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
